"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"97","Schaalia",3.21053655649975e-05,2395,0.0489656421742719,-1.28594477285807e-05,8.95039810375834e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.332664610790539,0.00020558916916795,3.27416159034245e-05,0.000378436722432475,-1.50452077511097,"control-case",1.50452077511097
"98","Trueperella",2.67722614626883e-06,2082,0.64930240445123,-1.70740784096033e-05,2.24285368365405e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.7889744645959e-06,-4.09214195295182e-06,9.67009088214361e-06,-0.194987186850636,"control-case",0.194987186850636
"99","Varibaculum",1.84121444598659e-05,2195.5,0.315476436912483,-8.16294214973465e-06,1.84121444598659e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.803756904489762,6.02002534685916e-07,-2.33046371381808e-07,1.43705144075364e-06,-0.433224558243865,"control-case",0.433224558243865
"100","Winkia",-1.23352519356314e-05,2306,0.123963782899999,-1.23352519356314e-05,2.29262619499021e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.522056567531133,1.20176904210798e-06,-4.97177935086106e-08,2.45325587772456e-06,-0.587036306099981,"control-case",0.587036306099981
"101","Actinopolyspora",-4.98613588297286e-06,1975.5,0.955629607238837,-4.98613588297286e-06,9.90144920260213e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.18053796686697e-08,-4.38201081385722e-07,5.21811840723062e-07,-0.058220800131263,"control-case",0.058220800131263
"102","Bifidobacterium",-0.000416580938275413,1905,0.69160294573114,-0.00388641390825211,0.00407109012534317,"Wilcoxon rank sum test with continuity correction","two.sided",1,0.00733629434422495,-0.00818062998091363,0.0228532186693635,-0.3964503804387,"control-case",0.3964503804387
"103","Gardnerella",1.16293133509634e-05,2014,0.899908604972536,-1.0979632336243e-05,3.42382520180072e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-5.71699344984023e-07,-7.32382278054329e-06,6.18042409057524e-06,0.055608538395759,"control-case",0.055608538395759
"104","Parascardovia",2.17001483517389e-05,2202,0.300556919825384,-3.16788853347376e-05,3.08808545768298e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.793350388086093,4.43804813374049e-06,-1.23568484248425e-06,1.01117811099652e-05,-0.918609247967092,"control-case",0.918609247967092
"105","Scardovia",-6.82504447264424e-06,2064,0.713130298487716,-6.82504447264424e-06,9.47052052428421e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.25390202518937e-07,-2.08577648098623e-07,1.0593580531365e-06,-0.270303065867915,"control-case",0.270303065867915
"106","Candidatus_Nanopelagicus",-2.00719826596814e-05,1511,0.0212929760415208,-2.00719826596814e-05,6.21480637405165e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.242244242194306,-1.24818836891945e-06,-2.20159846378733e-06,-2.94778274051576e-07,1.23425877614811,"control-case",1.23425877614811
"107","Candidatus_Planktophila",-4.75574601996334e-05,1643,0.0960876825084794,-4.75574601996334e-05,3.63596494878183e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.458797691051717,-2.01454511054209e-06,-4.83241625296339e-06,8.03326031879204e-07,0.362025235376205,"control-case",0.362025235376205
"108","Catenulispora",-9.96890280233082e-06,1842,0.483023129246213,-9.96890280233082e-06,1.09455046110188e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.957264019778859,-1.5428334665479e-07,-1.0330345580109e-06,7.2446786470132e-07,0.0840398444087933,"control-case",0.0840398444087933
"109","Frankia",6.64145788455807e-06,2035,0.820139344145373,5.08349738076979e-06,8.21231843093291e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.68781891635924e-07,-3.42119516923871e-06,4.15875895251056e-06,-0.0500261123541085,"control-case",0.0500261123541085
"110","Blastococcus",-1.12011068689416e-05,2005,0.934456916639089,-1.12011068689416e-05,2.027023625015e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,5.94465936642456e-07,-6.27278574352994e-07,1.81621044763791e-06,-0.270630798668156,"control-case",0.270630798668156
"111","Geodermatophilus",8.78579295442161e-06,2037,0.81262506321987,-7.91131787516183e-06,8.78579295442161e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.36542746491777e-08,-5.59220645591514e-07,7.06529194889869e-07,-0.0669263230386688,"control-case",0.0669263230386688
"112","Modestobacter",3.31238284063509e-05,1892,0.645825081214785,-1.44265531547348e-05,3.31238284063509e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.69822037186828e-07,-1.29326985152888e-06,1.63291392590254e-06,-0.0785528665141715,"control-case",0.0785528665141715
"113","Natronoglycomyces",-5.31854494183772e-06,2083.5,0.64405019967535,-5.31854494183772e-06,9.03245168693232e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.13982821577525e-07,-3.34589967818997e-07,5.62555610974048e-07,-0.16461666412467,"control-case",0.16461666412467
"114","Stackebrandtia",-9.69193339533337e-06,2119,0.52626194651253,-9.69193339533337e-06,1.61087400392744e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.99102081649458,6.62468419509547e-07,-4.26237282134718e-07,1.75117412115381e-06,-0.329511379933728,"control-case",0.329511379933728
"115","Jatrophihabitans",2.06437678574037e-05,1961,0.899908604972536,-1.69411211381426e-05,2.06437678574037e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.15976838059763e-07,-1.31298940879674e-06,1.74494308491626e-06,-0.0752552088148328,"control-case",0.0752552088148328
"116","Jiangella",-2.14548125528424e-05,1984,0.988420924279783,-2.14548125528424e-05,3.00516161827393e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.24289959365737e-07,-1.66857396058591e-06,2.31715387931738e-06,-0.0877936763257149,"control-case",0.0877936763257149
"117","Kineococcus",-8.81308798466927e-06,2194,0.318988191641816,-8.81308798466927e-06,7.40117985820449e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.805293077809652,2.86106744486891e-07,-2.77811030174477e-07,8.50024519148259e-07,-0.260283271205208,"control-case",0.260283271205208
"118","Actinacidiphila",9.6917547297741e-06,1794.5,0.351732830539499,-1.09333238158959e-05,9.6917547297741e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.838817162148896,-4.92813079290066e-07,-1.34073537823574e-06,3.5510921965561e-07,0.355161709726577,"control-case",0.355161709726577
"119","Kitasatospora",4.1479851584562e-05,1925,0.76423108603704,-3.88293642476081e-05,4.1479851584562e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.12644445827752e-07,-3.04707763067849e-06,3.27236652233399e-06,-0.0157814682736116,"control-case",0.0157814682736116
"120","Peterkaempfera",1.86240710158177e-05,1649,0.102026454012878,-1.753101922204e-05,1.86240710158177e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.469128171912391,-6.62102191866446e-07,-2.13537143196556e-06,8.11167048232669e-07,0.266842175495078,"control-case",0.266842175495078
"121","Streptacidiphilus",2.46141659754828e-05,1884,0.618294003544939,-1.83883100938009e-05,2.46141659754828e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,-9.62413582358643e-08,-1.59370562643483e-06,1.4012229099631e-06,0.0328356772249853,"control-case",0.0328356772249853
"122","Streptantibioticus",1.08776484197601e-05,1726.5,0.20759547851262,-7.87398844531927e-06,1.08776484197601e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.655322694521099,-2.26595001607732e-07,-8.55404220320746e-07,4.02214217105281e-07,0.227368178584696,"control-case",0.227368178584696
"123","Streptomyces",-3.4778070176337e-06,1956,0.880792505852682,-9.22837988713636e-05,9.24095146437526e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.32277579528743e-05,-0.000106923521991599,0.000153379037897347,-0.0833557605453543,"control-case",0.0833557605453543
"124","Yinghuangia",1.20892971796001e-05,2035,0.820139344145373,-8.3395886106537e-06,1.20892971796001e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.03330248898538e-07,-4.26407688463104e-07,1.23306818626018e-06,-0.2545473339984,"control-case",0.2545473339984
"125","Luteimicrobium",-7.31339553323239e-06,1806,0.381190270325546,-7.31339553323239e-06,8.33737683000506e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.870014306823145,-1.34258299370455e-07,-7.62282004102637e-07,4.93765405361726e-07,0.124359366680048,"control-case",0.124359366680048
"126","Pengzhenrongella",2.13275522133887e-05,2058,0.734888590910513,-4.60234747761589e-06,2.13275522133887e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.65274257189731e-07,-3.80462619353328e-07,1.11101113373279e-06,-0.309168089557464,"control-case",0.309168089557464
"127","Beutenbergia",-6.79968272222013e-06,1845,0.491987486741993,-6.79968272222013e-06,1.04391264319231e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.964979238300641,6.95923603127832e-08,-6.6728440862078e-07,8.06469129246346e-07,-0.0529974219179943,"control-case",0.0529974219179943
"128","Miniimonas",-3.22499960244821e-05,1681,0.138788564564944,-3.22499960244821e-05,3.91816497227212e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.544884910853198,-1.09785561496531e-06,-3.22903493271306e-06,1.03332370278245e-06,0.336963953670434,"control-case",0.336963953670434
"129","Georgenia",3.8254371743e-05,2081,0.652786912446333,-3.02946874551481e-05,3.8254371743e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,9.2463247430913e-07,-1.47096801427325e-06,3.32023296289151e-06,-0.208182604781715,"control-case",0.208182604781715
"130","Brevibacterium",-5.6010941290284e-06,2047,0.775324998976655,-3.15938039354442e-05,2.03916076065535e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.01526861484305e-06,-8.50685969052729e-06,1.45373969202134e-05,-0.120201170141572,"control-case",0.120201170141572
"131","Actinotalea",7.86544983962741e-06,2089,0.624987168714624,-1.29440500349112e-05,7.86544983962741e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,5.03694952818798e-08,-7.81663706979863e-07,8.82402697543623e-07,-0.0428335248725467,"control-case",0.0428335248725467
"132","Cellulomonas",7.10048557388961e-06,1939,0.816380093489595,-1.74158689106588e-05,3.16168476727763e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.34087657430457e-07,-1.07141622808998e-05,1.09823375957607e-05,-0.00604773708617163,"control-case",0.00604773708617163
"133","Oerskovia",-6.32618908729258e-06,2106,0.568093351326062,-6.32618908729258e-06,8.10141333481623e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.73162206720507e-07,-2.51088231777534e-07,7.97412645218548e-07,-0.293741824248682,"control-case",0.293741824248682
"134","Paraoerskovia",8.22734084024261e-06,2005.5,0.932530343737183,-8.7884134305282e-06,8.22734084024261e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.08930619772011e-07,-4.88617309617585e-07,9.06478549161606e-07,-0.186400474874545,"control-case",0.186400474874545
"135","Pseudactinotalea",-3.39310049458838e-06,1938,0.81262506321987,-3.39310049458838e-06,6.22455792136981e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,9.6002376976919e-08,-2.79396989496561e-07,4.71401743450399e-07,-0.128242500578053,"control-case",0.128242500578053
"136","Demequina",-6.3663533978687e-06,1895,0.656253243304493,-6.3663533978687e-06,5.29936717885748e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-8.45374075344982e-08,-5.62402117717429e-07,3.93327302648433e-07,0.107181827559106,"control-case",0.107181827559106
"137","Brachybacterium",9.47392417464824e-06,2020,0.876977242368594,-6.31268326655419e-06,2.52605365188867e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.22548613548404e-06,-3.52878095598797e-06,9.97975322695605e-06,-0.232114778253487,"control-case",0.232114778253487
"138","Dermabacter",4.32552005199803e-05,1970,0.934456916639089,-3.54193446401842e-05,4.32552005199803e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.06103743092355e-06,-2.19688775317877e-06,4.31896261502588e-06,-0.17567695503152,"control-case",0.17567695503152
"139","Devriesea",-4.64145700249792e-06,1779,0.314298591277684,-4.64145700249792e-06,8.40657341499969e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.803756904489762,4.08494573327637e-08,-4.68305776999436e-07,5.50004691664963e-07,-0.0403142899219983,"control-case",0.0403142899219983
"140","Allobranchiibius",-5.6599321952842e-06,1726,0.206623777556453,-5.6599321952842e-06,4.11019170238559e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.653707275203322,-3.74738408142455e-07,-7.99471468175963e-07,4.99946518910535e-08,0.523162235027238,"control-case",0.523162235027238
"141","Dermacoccus",3.35068163168128e-05,2189,0.33087574438694,-1.67603513997609e-05,3.35068163168128e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.816906358866378,2.0614734136203e-06,-1.88202111227281e-08,4.14176703836334e-06,-0.669442420945822,"control-case",0.669442420945822
"142","Luteipulveratus",-6.83713548552261e-06,1944,0.835215950370535,-6.83713548552261e-06,1.00830755967249e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.34478760819124e-07,-4.11779944851194e-07,8.80737466489441e-07,-0.248292180942223,"control-case",0.248292180942223
"143","Yimella",-8.45189585415004e-06,1965.5,0.917153285477207,-8.45189585415004e-06,7.2013074594495e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,-5.26913658569933e-08,-7.40587000274486e-07,6.35204268560499e-07,0.0494670074065974,"control-case",0.0494670074065974
"144","Austwickia",7.27032879860038e-06,2004,0.938304106125201,-4.76773612285387e-06,7.27032879860038e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.43936911226397e-07,-1.94905372001626e-07,6.8277919445442e-07,-0.325400915861366,"control-case",0.325400915861366
"145","Gephyromycinifex",-7.2960810364885e-06,1997,0.965270836989793,-7.2960810364885e-06,1.14718729454469e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,3.71192878593091e-07,-3.94864702226379e-07,1.13725045941256e-06,-0.25400071745929,"control-case",0.25400071745929
"146","Arsenicicoccus",-1.03023484902926e-05,2059.5,0.729415218226486,-1.03023484902926e-05,8.38107347616433e-06,"Wilcoxon rank sum test with continuity correction","two.sided",1,1.43306578380632e-07,-6.13252430001006e-07,8.99865586762271e-07,-0.117601746338923,"control-case",0.117601746338923
"147","Intrasporangium",-3.97311343571156e-06,2192,0.323626166135324,-3.97311343571156e-06,4.99140296515607e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.806227461779801,2.44166058440401e-07,-1.84248013658813e-07,6.72580130539616e-07,-0.352109937539068,"control-case",0.352109937539068
"148","Janibacter",-2.49391468785477e-05,1955,0.876977242368594,-2.49391468785477e-05,4.13284561624665e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,4.75148811820919e-07,-2.02695594611416e-06,2.977253569756e-06,-0.0981426471802243,"control-case",0.0981426471802243
"149","Pedococcus",-4.04608547160231e-06,2275,0.165020634280052,-4.04608547160231e-06,5.99775090974636e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.59260316922662,4.07530894607542e-07,5.08965683299074e-09,8.09972132382092e-07,-0.545399379331608,"control-case",0.545399379331608
"150","Phycicoccus",1.58723559783626e-05,2002,0.946003466789951,-1.25568169808347e-05,1.58723559783626e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,2.39761630547953e-07,-9.76353307689757e-07,1.45587656878566e-06,-0.113876512262545,"control-case",0.113876512262545
"151","Tetrasphaera",-7.51244473034578e-06,2065,0.709521976712345,-7.51244473034578e-06,1.25817804731351e-05,"Wilcoxon rank sum test with continuity correction","two.sided",1,7.95954857900089e-08,-5.79874336067751e-07,7.39065307647769e-07,-0.0707555795210508,"control-case",0.0707555795210508
