"","var","estimate","statistic","p.value","conf.low","conf.high","method","alternative","p.adj","meandiff","lwr.ci","upr.ci","log2FC","comparison_lfc","Log2fc"
"88","Sulfolobus",-1.24815017471401e-07,764,0.734053084200608,-1.01690649920461e-06,6.66214189724796e-07,"Wilcoxon rank sum exact test","two.sided",0.828907440831885,3.24701169488754e-07,-1.18213865454881e-06,1.83154099352631e-06,0.149804003077521,"Healthy.control-Stage.III.IV.",0.149804003077521
"89","Sulfurisphaera",8.77746493158941e-06,853,0.612973145824637,-4.52627360380961e-06,8.77746493158941e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.741376498067205,6.15926703162473e-07,-1.87584624361241e-07,1.41943803068619e-06,0.684293946383883,"Healthy.control-Stage.III.IV.",0.684293946383883
"90","Thermofilum",-1.86194678328522e-06,741,0.564069409168308,-1.86194678328522e-06,8.70097153598009e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.706908691076562,2.51861819188945e-07,-2.59965345808073e-07,7.63688984185964e-07,0.889094609103891,"Healthy.control-Stage.III.IV.",0.889094609103891
"91","Caldivirga",9.53962833608003e-06,877,0.441892461246982,-5.81809927797388e-06,9.53962833608003e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.598653194706107,6.61747201154154e-07,-1.27015627715193e-07,1.4505100300235e-06,1.27601499540982,"Healthy.control-Stage.III.IV.",1.27601499540982
"92","Bacteria_____",-4.89079757701183e-07,606,0.062373182623008,-1.1914420659089e-06,1.68081699221503e-08,"Wilcoxon rank sum exact test","two.sided",0.195482995619766,-9.19883166202714e-07,-2.07507983976477e-06,2.35313507359343e-07,-0.694293062291649,"Healthy.control-Stage.III.IV.",0.694293062291649
"93","Candidatus_Babela",3.9070491490362e-06,927.5,0.220910185123338,-5.02850560303856e-06,3.9070491490362e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.392955351032367,1.86484136450189e-07,-3.29253600765159e-07,7.02221873665536e-07,0.279676380631968,"Healthy.control-Stage.III.IV.",0.279676380631968
"94","Candidatus_Chromulinivorax",-8.86395247412716e-06,692,0.298180192026038,-8.86395247412716e-06,4.32521612966961e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.470369101669764,-3.78781393227902e-07,-9.74349769744952e-07,2.16786983289148e-07,-0.773856115816354,"Healthy.control-Stage.III.IV.",0.773856115816354
"95","Dissulfurimicrobium",-1.0444545763252e-05,632,0.107003882519419,-1.0444545763252e-05,1.05112642432386e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.256951471233459,-7.35938742260489e-07,-1.72166566828427e-06,2.49788183763294e-07,-0.557122048347145,"Healthy.control-Stage.III.IV.",0.557122048347145
"96","Bradymonas",-1.2929274321357e-05,588,0.0418228104064759,-1.2929274321357e-05,1.277171489069e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.170340409577892,-1.18701483457047e-06,-2.5059009409616e-06,1.31871271820663e-07,-0.769411499326194,"Healthy.control-Stage.III.IV.",0.769411499326194
"97","Persicimonas",-1.76089862454827e-05,528,0.00898760455608644,-1.76089862454827e-05,9.85013314948521e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-2.30197836540894e-06,-3.95317076721157e-06,-6.50785963606322e-07,-0.932653597941528,"Healthy.control-Stage.III.IV.",0.932653597941528
"98","Microvenator",-1.78998630998206e-05,670.5,0.214399774331419,-1.78998630998206e-05,4.50793260684098e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.387999591607232,1.63625768596686e-07,-2.53370283574436e-06,2.86095437293774e-06,0.082697604173224,"Healthy.control-Stage.III.IV.",0.082697604173224
"99","Chloracidobacterium",-2.25825337594782e-06,586,0.0394676465076609,-4.11241628396e-06,-9.08827405067336e-08,"Wilcoxon rank sum exact test","two.sided",0.169416935508782,-2.46097183741145e-06,-5.04975880581997e-06,1.2781513099707e-07,-0.550152425167745,"Healthy.control-Stage.III.IV.",0.550152425167745
"100","Sulfidibacter",-1.53692624459353e-06,555,0.018058862105548,-3.25872246086318e-06,-3.06476215624622e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-1.75296350944528e-06,-4.30229510465364e-06,7.96368085763079e-07,-0.494810280967184,"Healthy.control-Stage.III.IV.",0.494810280967184
"101","Thermotomaculum",5.69986133917471e-06,682,0.258202053572734,-1.97573960630095e-05,5.69986133917471e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.43481943049575,-5.38582514073591e-07,-1.67638665693149e-06,5.9922162878431e-07,-0.426734786471788,"Healthy.control-Stage.III.IV.",0.426734786471788
"102","Paludibaculum",-2.46593352779873e-06,530,0.00899100362138528,-4.75698006728032e-06,-5.25680559046773e-07,"Wilcoxon rank sum exact test","two.sided",0.142530902718688,-2.5258172472636e-06,-5.99008343345839e-06,9.38448938931187e-07,-0.579498263500574,"Healthy.control-Stage.III.IV.",0.579498263500574
"103","Acidisarcina",1.98994441609915e-05,654.5,0.162934035035596,-1.32959287111907e-05,1.98994441609915e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.329262529134434,-5.63890888346495e-07,-2.15586181066166e-06,1.02808003396867e-06,-0.322499003766602,"Healthy.control-Stage.III.IV.",0.322499003766602
"104","Acidobacterium",-7.03749347419731e-07,661,0.183650100367109,-1.76282802344713e-06,3.60426462038733e-07,"Wilcoxon rank sum exact test","two.sided",0.351273408198684,-1.08727674390219e-06,-2.513126234996e-06,3.38572747191612e-07,-0.417241762687167,"Healthy.control-Stage.III.IV.",0.417241762687167
"105","Alloacidobacterium",1.38571028165609e-05,666.5,0.20061527396447,-2.33777762790256e-05,1.38571028165609e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.372434097120642,-1.88289373620419e-06,-3.96108869796847e-06,1.95301225560097e-07,-0.752373668194145,"Healthy.control-Stage.III.IV.",0.752373668194145
"106","Candidatus_Koribacter",1.69185557644057e-05,635,0.11340151180183,-2.04283040123441e-05,1.69185557644057e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.263107302403171,-1.093234179537e-06,-2.92886780457046e-06,7.42399445496458e-07,-0.446959411165216,"Healthy.control-Stage.III.IV.",0.446959411165216
"107","Edaphobacter",-2.63938004183953e-06,608,0.0651661715486471,-6.36056170152754e-06,1.60579386556967e-07,"Wilcoxon rank sum exact test","two.sided",0.19971259048926,-4.70920739475016e-06,-1.02218991492924e-05,8.03484359792076e-07,-0.617264970249308,"Healthy.control-Stage.III.IV.",0.617264970249308
"108","Granulicella",-3.43502974705339e-06,574,0.029472721939704,-7.67500548506026e-06,-4.51987317671061e-07,"Wilcoxon rank sum exact test","two.sided",0.158115959788081,-6.70566596137488e-06,-1.21223418955337e-05,-1.28899002721607e-06,-0.797643098731497,"Healthy.control-Stage.III.IV.",0.797643098731497
"109","Occallatibacter",-3.15780603742118e-05,603,0.0586466121385384,-3.15780603742118e-05,3.54458400217982e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.188994065695622,-1.30099707264868e-06,-3.91239714893419e-06,1.31040300363683e-06,-0.484608069368437,"Healthy.control-Stage.III.IV.",0.484608069368437
"110","Terriglobus",-1.13952151675915e-06,714,0.412728984089183,-6.25664536343644e-06,1.24899515452983e-06,"Wilcoxon rank sum exact test","two.sided",0.572333258851332,-2.43452708520779e-06,-8.82327866063807e-06,3.9542244902225e-06,-0.296400422016663,"Healthy.control-Stage.III.IV.",0.296400422016663
"111","Luteitalea",-2.67282724668621e-06,556,0.018546298867082,-5.91833929974741e-06,-3.71696350700737e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-4.67494659933966e-06,-8.70158693053236e-06,-6.4830626814696e-07,-0.796652382754214,"Healthy.control-Stage.III.IV.",0.796652382754214
"112","Acidimicrobium",-5.09621031644729e-06,553,0.0175484106312574,-5.09621031644729e-06,3.62774177212578e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.147848433275081,-3.63282737650115e-07,-8.17198759754801e-07,9.06332844545705e-08,-0.771421051610383,"Healthy.control-Stage.III.IV.",0.771421051610383
"113","Actinomarinicola",-2.07164544064503e-05,516.5,0.00645497431809245,-2.07164544064503e-05,6.76997946512358e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-1.58538035622549e-06,-2.89481206858961e-06,-2.75948643861368e-07,-1.14811056329729,"Healthy.control-Stage.III.IV.",1.14811056329729
"114","Aquihabitans",-2.98732477468225e-06,544,0.0133872767945036,-5.22733626205355e-06,-4.86042131680018e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-3.25734747468752e-06,-8.29339889978047e-06,1.77870395040543e-06,-0.598227457357685,"Healthy.control-Stage.III.IV.",0.598227457357685
"115","Iamia",-1.82384098186754e-06,546,0.0141483915033057,-3.82264433549711e-06,-3.53678188387576e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-4.17626258781942e-06,-7.5533047763043e-06,-7.99220399334532e-07,-1.0401111422343,"Healthy.control-Stage.III.IV.",1.0401111422343
"116","Ilumatobacter",1.59517811492968e-05,681,0.254147340234079,-1.48955742662818e-05,1.59517811492968e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.429856878861476,-8.23234439509226e-07,-2.27212448335362e-06,6.25655604335169e-07,-0.407842184251894,"Healthy.control-Stage.III.IV.",0.407842184251894
"117","Acidothermus",-4.66120224145131e-06,633,0.109121031772783,-4.66120224145131e-06,6.60147959256316e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.259184167319917,-1.3191752075582e-07,-7.22086445928937e-07,4.58251404417297e-07,-0.143391048711612,"Healthy.control-Stage.III.IV.",0.143391048711612
"118","Actinobaculum",-4.61466626918238e-07,635,0.11378712717333,-1.074441756997e-06,1.10028120199357e-07,"Wilcoxon rank sum exact test","two.sided",0.263107302403171,-6.61552004033118e-07,-1.42535386147618e-06,1.02249853409939e-07,-0.465763294170253,"Healthy.control-Stage.III.IV.",0.465763294170253
"119","Actinomyces",-4.45624336711529e-05,589,0.0423693334685488,-9.19293055065379e-05,-9.37955924622616e-07,"Wilcoxon rank sum exact test","two.sided",0.170340409577892,-7.72443177774322e-05,-0.000223387343228156,6.88987076732914e-05,-0.529412288895561,"Healthy.control-Stage.III.IV.",0.529412288895561
"120","Actinotignum",-4.71221454607136e-07,616,0.0773742091692617,-1.39475317833825e-06,7.38586882193044e-08,"Wilcoxon rank sum exact test","two.sided",0.214925056431393,-9.07015168009561e-07,-1.99985859041086e-06,1.85828254391738e-07,-0.574148582386116,"Healthy.control-Stage.III.IV.",0.574148582386116
"121","Arcanobacterium",-1.45562831576817e-06,640,0.125302733704143,-3.38850762384362e-06,4.49662680372543e-07,"Wilcoxon rank sum exact test","two.sided",0.280377512555983,-1.219130389292e-06,-3.58976348227352e-06,1.15150270368952e-06,-0.275058984737677,"Healthy.control-Stage.III.IV.",0.275058984737677
"122","Boudabousia",6.00562694486769e-06,548,0.0155118997873448,-9.30624964667504e-06,6.00562694486769e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.147848433275081,-1.10332133884727e-06,-2.0250022486201e-06,-1.81640429074431e-07,-0.948592589608396,"Healthy.control-Stage.III.IV.",0.948592589608396
"123","Changpingibacter",5.31726038309894e-05,718.5,0.435727970241233,-1.17701359702922e-05,5.31726038309894e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.594035321340824,1.46965286581733e-06,-1.51887381793392e-06,4.45817954956858e-06,0.660272829204518,"Healthy.control-Stage.III.IV.",0.660272829204518
"124","Fannyhessea",-2.46501719674165e-06,637,0.11829036429103,-5.16600389542813e-06,5.66669490305565e-07,"Wilcoxon rank sum exact test","two.sided",0.270298358921788,-8.63917238410647e-06,-2.15647297385712e-05,4.2863849703583e-06,-1.06144550435944,"Healthy.control-Stage.III.IV.",1.06144550435944
"125","Flaviflexus",-1.8736389544813e-06,528,0.00848048283429788,-3.70174935351737e-06,-5.16736543727311e-07,"Wilcoxon rank sum exact test","two.sided",0.142530902718688,-1.92750860335099e-06,-5.38579979219275e-06,1.53078258549077e-06,-0.446070737309796,"Healthy.control-Stage.III.IV.",0.446070737309796
"126","Mobiluncus",3.07067082547179e-05,667,0.202313023499961,-6.42358353076068e-05,3.07067082547179e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.375226831347919,-2.67453729266983e-06,-6.59330498617016e-06,1.24423040083051e-06,-0.843093541454718,"Healthy.control-Stage.III.IV.",0.843093541454718
"127","Nanchangia",1.00206190809242e-05,585,0.039013989570964,-1.50291303385286e-05,1.00206190809242e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.168944508409978,-1.66332134864141e-06,-2.97921459921251e-06,-3.47428098070314e-07,-0.978131266782694,"Healthy.control-Stage.III.IV.",0.978131266782694
"128","Pauljensenia",-2.34667640123088e-06,574,0.029472721939704,-4.86823173164385e-06,-2.51758932920564e-07,"Wilcoxon rank sum exact test","two.sided",0.158115959788081,-7.66128535035998e-06,-1.8880474268944e-05,3.557903568224e-06,-1.02218414616852,"Healthy.control-Stage.III.IV.",1.02218414616852
"129","Schaalia",-8.98141156245882e-05,573,0.0287469044652328,-0.000189929137968364,-8.76077893204543e-06,"Wilcoxon rank sum exact test","two.sided",0.157539532945061,-0.000318541152368469,-0.000946064689032701,0.000308982384295764,-0.805183286488768,"Healthy.control-Stage.III.IV.",0.805183286488768
"130","Trueperella",-5.13296201197416e-06,561,0.021157756831768,-1.09479649547553e-05,-8.00351607555407e-07,"Wilcoxon rank sum exact test","two.sided",0.147848433275081,-9.96415541296166e-06,-1.87216387898134e-05,-1.20667203610994e-06,-0.770100792914113,"Healthy.control-Stage.III.IV.",0.770100792914113
"131","Varibaculum",1.39081189564658e-05,561,0.0217342264049874,-1.25164200431951e-05,1.39081189564658e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.149124671847213,-1.54031465793634e-06,-2.91990392016688e-06,-1.60725395705795e-07,-0.760772177144295,"Healthy.control-Stage.III.IV.",0.760772177144295
"132","Winkia",4.04825571189529e-05,604,0.0599432693556835,-2.14460623931813e-05,4.04825571189529e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.191266352878332,-1.63104869701995e-06,-4.40413241544794e-06,1.14203502140804e-06,-0.643471262825225,"Healthy.control-Stage.III.IV.",0.643471262825225
"133","Actinopolyspora",3.32987026825435e-06,520,0.00715275014941354,-1.38972881643271e-05,3.32987026825435e-06,"Wilcoxon rank sum test with continuity correction","two.sided",0.142530902718688,-1.52270827987041e-06,-2.58339075159336e-06,-4.62025808147463e-07,-1.39545009580509,"Healthy.control-Stage.III.IV.",1.39545009580509
"134","Bifidobacterium",-0.000466217057889534,773,0.799817249484466,-0.00690206058845973,0.0064960612253155,"Wilcoxon rank sum exact test","two.sided",0.87465922435167,0.0205773444837374,-0.0134554226444001,0.0546101116118748,0.789442268076282,"Healthy.control-Stage.III.IV.",0.789442268076282
"135","Gardnerella",-5.14886323891576e-06,536,0.0106888618474183,-1.0182819027262e-05,-1.19366188921951e-06,"Wilcoxon rank sum exact test","two.sided",0.142530902718688,-6.3041892257968e-06,-1.15648586510629e-05,-1.04351980053073e-06,-0.710432623714856,"Healthy.control-Stage.III.IV.",0.710432623714856
"136","Parascardovia",-9.71125934988677e-07,675,0.232310406307111,-2.84608275558796e-06,6.807257912503e-07,"Wilcoxon rank sum exact test","two.sided",0.404925595899188,-5.19855645634868e-06,-2.48342522064645e-05,1.44371392937671e-05,-0.477904221827576,"Healthy.control-Stage.III.IV.",0.477904221827576
"137","Scardovia",-4.48478160310034e-07,678,0.243818043706149,-1.19951441141697e-06,3.06268878967388e-07,"Wilcoxon rank sum exact test","two.sided",0.417481910670723,-5.35042812367039e-07,-1.72098479703221e-06,6.50899172298128e-07,-0.252298443235475,"Healthy.control-Stage.III.IV.",0.252298443235475
"138","Candidatus_Nanopelagicus",1.18910191492406e-05,874.5,0.476207139111977,-4.97659393030104e-06,1.18910191492406e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.629320061224275,7.73377541430408e-07,-9.11135001097075e-08,1.63786858297052e-06,0.690071917295208,"Healthy.control-Stage.III.IV.",0.690071917295208
"139","Candidatus_Planktophila",-1.95346631367607e-06,593,0.0465137158608662,-4.39329026722535e-06,-3.95423540517701e-08,"Wilcoxon rank sum exact test","two.sided",0.173866298208247,-2.969674555108e-06,-6.01325905211563e-06,7.39099418996393e-08,-0.587661245019416,"Healthy.control-Stage.III.IV.",0.587661245019416
"140","Catenulispora",1.52792908068408e-05,560.5,0.0214600040896263,-4.09149974527393e-05,1.52792908068408e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.149124671847213,-3.98431834095766e-06,-6.87232138745302e-06,-1.0963152944623e-06,-1.12871472463473,"Healthy.control-Stage.III.IV.",1.12871472463473
"141","Frankia",-5.25477837954365e-06,505,0.00420519457449856,-1.09898944451947e-05,-1.41564967466091e-06,"Wilcoxon rank sum exact test","two.sided",0.142530902718688,-8.70501804371493e-06,-1.54534378347592e-05,-1.95659825267066e-06,-0.866483392314398,"Healthy.control-Stage.III.IV.",0.866483392314398
"142","Blastococcus",-2.32196926472297e-05,599,0.0536907195851875,-2.32196926472297e-05,1.07467229086633e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.184353975212856,-2.57995393940952e-06,-4.74849488224565e-06,-4.11412996573397e-07,-0.851205583408381,"Healthy.control-Stage.III.IV.",0.851205583408381
"143","Geodermatophilus",-1.7481611465289e-05,603,0.0586421731822851,-1.7481611465289e-05,2.01243469511439e-05,"Wilcoxon rank sum test with continuity correction","two.sided",0.188994065695622,-9.87095092453456e-07,-2.61607478562563e-06,6.41884600718721e-07,-0.492234107549291,"Healthy.control-Stage.III.IV.",0.492234107549291
